,geo,text,user,location
902,,Here is an official update on Ashwin's injury 👇#IPL2020 #IPL #IPL2020Updates #IPLinUAE #IPLT20 #SRHvsRCB #SRHvRCB… ,Cricadium,Mainly at Stadium
903,, #WiNiT with #SiXiT #contest #Predict which team will take maximum #wickets ?chance to win exciting prizes!Follow us …,CryptoPayel,
904,,  Answer ➡️C. Catch #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020 #Con…,milithebot,
905,, Answer ➡️C. Catch #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP… ,ImChandana01,Asansol
906,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,saiyedshakeel1,"Rajasthan, India"
907,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",Hari83842870,
908,,  C). Catch #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020 #ContestAlert…,milithebot,
909,, C). Catch #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020… ,piyupawar10,"Bengaluru, India"
910,," Most runs by a batsman in the last 3 overs of an innings in the IPL: 57 (14) Kohli v GL, 201650 (17) Russell v MI, 20…",its_zeroarmy,
911,, First time in the IPL! A duck and a duck for Nicholas Pooran in #IPL2020 opener against Delhi Capitals. #IPLinUAE #DCvKXI…,IndiaTodayFLASH,
912,, First time in the IPL! A duck and a duck for Nicholas Pooran in #IPL2020 opener against Delhi Capitals. #IPLinUAE #DCvKXI…,IndiaToday,India
913,, Another RCB player..😁#IPL2020 #DCvKXIP ,rameshp47332378,"Raipur, India"
914,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,piyupawar10,"Bengaluru, India"
915,, Match 3 - SRH VS RCBTo Register Visit : Answer the Question in Comments Share/Retweet the Po…,ImChandana01,Asansol
916,, Mayank Agarwal's brilliant knock went in vain as KXIP lost their first match against DC by a whisker.#DCvKXIP #IPL2020…,TejasChandrak12,
917,, Played as a Substitue 💔#DCvKXIP #IPL2020 ,Anbaana_fanss,"Tamil Nadu, India"
918,," #IPL2020: All you want to know about ‘short-run’ controversy, rules, an appeal by KXIP, and way forwardCheck Out:- htt…",milithebot,
919,,"#IPL2020: All you want to know about ‘short-run’ controversy, rules, an appeal by KXIP, and way forwardCheck Out:-… ",InsideSportIND,"नई दिल्ली, भारत"
920,," ""Kagiso and Stoinis are game-changers for us.""- Shreyas Iyer #DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli",Ngkramki1,
921,, . is back with another set of five questions for Matchday 2 of #IPL2020. Get the right answers and stan…,Sangeetha0505,India
922,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,sonuSin34476924,
923,, Here's to the great spirit of the sport that teaches us to excel beyond every loss.#RideToRoar  #wakhrasquad #Dream11…,sandy_gup,
924,, . is back with another set of five questions for Matchday 2 of #IPL2020. Get the right answers and stan…,freaky9219,
925,," The #IPL season is here &amp; in our latest episode, we discussed our first impressions of #IPL2020, Rayudu special in #MIv…",only_vaatike,"Washington, DC"
926,,Mayank Agarwal's brilliant knock went in vain as KXIP lost their first match against DC by a whisker.#DCvKXIP… ,CricketTimesHQ,"Lucknow, Uttar Pradesh"
927,, First time in the IPL! A duck and a duck for Nicholas Pooran in #IPL2020 opener against Delhi Capitals. #IPLinUAE #DCvKXI…,Durgesh47847986,बदायूॅ उत्तर प्रदेश
928,, First time in the IPL! A duck and a duck for Nicholas Pooran in #IPL2020 opener against Delhi Capitals. #IPLinUAE #DCvKXI…,milithebot,
929,,First time in the IPL! A duck and a duck for Nicholas Pooran in #IPL2020 opener against Delhi Capitals. #IPLinUAE… ,ITGDsports,"Noida, India"
930,," A magical knock from Mayank, wasn't it?Rate his innings on a scale of ❤️ to ❤️❤️#SaddaPunjab  #WakhraSquad #DCvKXIP #…",Pdurgesh79,"New Delhi, India"
931,, #Sports A controversy has risen up after the on-field umpire’s called for a short run in the 19th over of the  c…,pandeychandan52,"Agartala, India"
932,, Name a better bowler than Kagiso Rabada in Super Overs. We'll wait ⬇️#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli ht…,nostragamus_app,
933,, 𝗧𝗵𝗲 𝗱𝗿𝗮𝗺𝗮. 𝗧𝗵𝗲 𝗘𝘅𝗰𝗶𝘁𝗲𝗺𝗲𝗻𝘁. 𝗧𝗵𝗲 𝗧𝗵𝗿𝗶𝗹𝗹. 🔥💙𝗜𝘁 𝘄𝗮𝘀 𝗷𝘂𝘀𝘁 𝗮 𝗽𝗲𝗿𝗳𝗲𝗰𝘁 𝗯𝗲𝗴𝗶𝗻𝗻𝗶𝗻𝗴 𝘁𝗼 𝘁𝗵𝗲 #𝗗𝗿𝗲𝗮𝗺𝟭𝟭𝗜𝗣𝗟 𝘀𝗲𝗮𝘀𝗼𝗻 🤩 #DCvKXIP #Dream…,AnandBh89200446,
934,, Who’s going to win this one? 🤔#DCvKXIP #KXIPvDC #IPL2020,Venkateshthipp6,
935,,I'm really disappointed that #Rahane wasn't in the XI yesterday.I want to see him bat against RR and score a fifty… ,praveentj22,Tortuga
936,,My match analysis for #SRHvRCB join our channel for final updates &amp; teams . #Dream11IPL #dream11Prediction #IPL2020… ,shaik_Tweets,somewhere peacefully
937,, #WiNiT with #SiXiT #contest #Predict which team will take maximum #wickets ?chance to win exciting prizes!Follow us …,cdc2650,"Mumbai, India"
938,,#DelhiCapitals Vs #KingsXiPunjab match shows how exciting #IPL can get! #IPL2020 #DCvKXIP #DC #GalattaCares,galattadotcom,"Chennai, India"
939,," #MatchRecap 📽️#DCvKXIP can aptly be described as a rollercoaster of emotions 🎢😍ICYMI, here's a quick recap of our dr…",Bag81Soumyajit,"West Bengal, India"
940,, IPL= Talent meets Opportunity. Ravi Bishnoi has further confirmed what we thought of him. Temperament is impressive. Ski…,MonsterKumar2,
941,, C. Catch .#IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020… ,saikatb29609013,"West Bengal, India"
942,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,Chandru90626968,pondicherry
943,," #IPL2020 #DCvKXIP #Rabada #Stoinis,  star as  beat  in thrilling Super…",GuruGajewasia,
944,, 👉🏻 ' brutal knock 🔥👉🏻 A game-changing final over ✌🏻👉🏻 Stoin's 'Massive Guns' 💪🏻Lots of insight and laughs a…,RakshithBJ2,"Bengaluru, India"
945,, #WiNiT with #SiXiT #contest #Predict which team will take maximum #wickets ?chance to win exciting prizes!Follow us …,ShailajaMane2,"Solapur, India"
946,, Give it up for Magical Mayank ✨#SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP  ,STRKrishna2,Tirupur 
947,, Dream for one nightmare for another - who will win tonight #IPL2020 #DCvKXIP Super Over -what a game,TheGautam_Jha,
948,, Ashwin seen without sling and smiling in the presentation.Shreyas Iyer on Ashwin: He said he would be ready for the next ga…,ankittandon84,NCR
949,, IPL 2020 gets its first Super Over in the second game itself. Un...frikkin...believable. Et Tu Marcus. Brutal.... 😂😇 #IP…,im_sarfi,"pollachi,tamil nadu,india"
950,, One word. A𝘀𝘁𝗼𝗶𝗻𝗶𝘀hing! #DCvKXIP #IPL2020 ,germanhitechhe1,"New Delhi, India"
951,," Pehli match ka playing XI ➡️ Dhawan, Shaw, Shreyas (C), Rishabh (WK), Hetmyer, Stoinis, Axar, Ashwin, Rabada, Nortje, M.…",manojmunda2697,"Pune, India"
952,, It's time for first game of my favorite   get ready delhitians for cheer up✌️✌️#YehHaiNayiDilli #DCvKX…,Shallu_oo,"प्रयागराज,UP"
953,," #MatchRecap 📽️#DCvKXIP can aptly be described as a rollercoaster of emotions 🎢😍ICYMI, here's a quick recap of our dr…",RakshithBJ2,"Bengaluru, India"
954,, IPL= Talent meets Opportunity. Ravi Bishnoi has further confirmed what we thought of him. Temperament is impressive. Ski…,Sandeep34362062,
955,, Man of the Match ➡️ Marcus Stoinis 💙RT if you are falling short of words to praise him 🤩#DCvKXIP #Dream11IPL #IPL202…,NagaSai_DHFM,
956,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,akash_pradhan04,"Cuttack,odisha"
957,, Heads held high ✌🏻  #SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP ,manpreetkarmuw1,"Punjab, Amritsar "
958,,  👉 A3) C. Catch #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020 #ContestAlert…,1kashKr,India 
959,,  Ans.3} C. Catch #IPL2020 #IPL #Cricket #Twenty20 #RCBVsSRH #TibetforTibetans #DCvKXIP #SSIPL2020 #Contes…,1kashKr,India 
960,, #DCvKXIP #IPL2020 Virat Kohli after watching stoinis batting ,Nobita_ka_baap,Red zone
961,, 👉🏻 ' brutal knock 🔥👉🏻 A game-changing final over ✌🏻👉🏻 Stoin's 'Massive Guns' 💪🏻Lots of insight and laughs a…,RoarMacha,
962,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",Naveenprithvi15,Salem
963,, pray for #dc 😐🙁#DCvKXIP #Master #IPL2020,Pravin82170092,"Tiruppur,Tamil Nadu,India"
964,,#IPL2020: Harsha Bhogle explains why the short-run decision wasn’t overturned during DC vs KXIP matchSee Here:-… ,InsideSportIND,"नई दिल्ली, भारत"
965,," Most runs by a batsman in the last 3 overs of an innings in the IPL: 57 (14) Kohli v GL, 201650 (17) Russell v MI, 20…",josemaxwell844,
966,, Delhi Capitals won their match only because of their players and not because of their arrogant leaders like Ricky Pont…,Cheems_bhaiya,"Gurgaon, India"
967,, Ithu Match 🤩👿🔥!#SooraraiPottru #IPL2020 #DCvKXIP,PriyanRethna,"Trivandrum, India"
968,," Brothers and future of Indian cricket team, please put yourselves together and move thing… ",DeepanKumar6,Chennai
969,," In this same match,1st ball of the 1st Innings,There was a clear waist high no ball which was missed by the umpires. Now,…",AmartyaChoudha1,
970,," Ashwin, Rabada and Axar to #KXIP :#IPL2020 #IPLinUAE #DCvKXIP #ASWIN #DC #KXIPvsDC ",SunoBae_,Ghar pe
971,, Kaha tha na mahaul banayenge! 😎Reply with a 💙 if you are still in awe of our 𝙏𝙃𝙍𝙄𝙇𝙇𝙄𝙉𝙂 𝙒𝙄𝙉? 🐯🔥#DCvKXIP #Dream11IPL #…,AttiTUD65912690,
972,, Umpiring error costing #KXIP the game for now. Should have been clear double when umpire gave a short run. Both these teams an…,PRajrwal,
973,,Look at the details closely.  I feel you. #IPL2020 #DCvKXIP #RCBVsSRH #Dream11IPL ,Sayantan90s,Bengaluru
974,, I love Mayank Agarwal bat. I love Mayank Agarwal talk about cricket. Love him totally. And this knock may have put Gayle…,Imrahul19Gupta,
975,, Hindustan Times'  and  discuss the finer details of this big #clash as they preview #RCBVsSRH and…,king_of_lankaa,"Kolkata, India"
976,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",ChPrem13,India
977,, Hindustan Times'  and  discuss the finer details of this big #clash as they preview #RCBVsSRH and…,linlanee_luli,"กรุงเทพมหานคร, ประเทศไทย"
978,, There was an incident of Hand of God in football. Y'day's call made by #NitinMenon can be named as… ,incricket_s,
979,, Give it up for Magical Mayank ✨#SaddaPunjab #WakhraSquad #IPL2020 #DCvKXIP  ,Vishnu87744844,
980,," 18.3 in Kings XI Punjab's chase was declared as a short run, but replays suggest it might have not been one 😯…",Future_Medico17,"Sangli-Miraj Kupwad, India"
981,, Hindustan Times'  and  discuss the finer details of this big #clash as they preview #RCBVsSRH and…,htTweets,India
982,, Want to  DC win today#IPL2020 #DCvKXIP #SarkaruVaariPaata #MaheshBabu ,AMahianam8,
983,, She started learning cricket well done ✅😌🙂So proud of you ☺️.#IPL2020 #DCvKXIP #Dream11IPL… ,imcharkel,"Mumbai, India"
984,, Kaha tha na mahaul banayenge! 😎Reply with a 💙 if you are still in awe of our 𝙏𝙃𝙍𝙄𝙇𝙇𝙄𝙉𝙂 𝙒𝙄𝙉? 🐯🔥#DCvKXIP #Dream11IPL #…,amoristosh,"Darbhanga, India"
985,," Need a game-changer with bat and ball, call me maybe? 🤙🏻📞#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …",amoristosh,"Darbhanga, India"
986,,#NicholasPooran must have been the only batsman to get bowled for duck twice in the same match 😂 2nd innings 0(3)… ,Manishsunder,"Ghatkopar East, Mumbai"
987,, 𝗧𝗵𝗲 𝗱𝗿𝗮𝗺𝗮. 𝗧𝗵𝗲 𝗘𝘅𝗰𝗶𝘁𝗲𝗺𝗲𝗻𝘁. 𝗧𝗵𝗲 𝗧𝗵𝗿𝗶𝗹𝗹. 🔥💙𝗜𝘁 𝘄𝗮𝘀 𝗷𝘂𝘀𝘁 𝗮 𝗽𝗲𝗿𝗳𝗲𝗰𝘁 𝗯𝗲𝗴𝗶𝗻𝗻𝗶𝗻𝗴 𝘁𝗼 𝘁𝗵𝗲 #𝗗𝗿𝗲𝗮𝗺𝟭𝟭𝗜𝗣𝗟 𝘀𝗲𝗮𝘀𝗼𝗻 🤩 #DCvKXIP #Dream…,lakshmi77193020,"Amadalavalasa, India"
988,, Debutant Ravi Bishnoi reveals his mantra for success against #DC 👇🏻#SaddaSquad #WakhraSquad #DCvKXIP #IPL2020…,RakshithBJ2,"Bengaluru, India"
989,, But what about the wrong call for one short run? Why can't the third umpire be on walkie talkie with the field umpires? This…,Meet_randhawa_1,EARTHian
990,," #IPL2020 #DCvKXIP #Rabada #Stoinis,  star as  beat  in thrilling Super…",timesofindia,New Delhi
991,, 𝗧𝗵𝗲 𝗱𝗿𝗮𝗺𝗮. 𝗧𝗵𝗲 𝗘𝘅𝗰𝗶𝘁𝗲𝗺𝗲𝗻𝘁. 𝗧𝗵𝗲 𝗧𝗵𝗿𝗶𝗹𝗹. 🔥💙𝗜𝘁 𝘄𝗮𝘀 𝗷𝘂𝘀𝘁 𝗮 𝗽𝗲𝗿𝗳𝗲𝗰𝘁 𝗯𝗲𝗴𝗶𝗻𝗻𝗶𝗻𝗴 𝘁𝗼 𝘁𝗵𝗲 #𝗗𝗿𝗲𝗮𝗺𝟭𝟭𝗜𝗣𝗟 𝘀𝗲𝗮𝘀𝗼𝗻 🤩 #DCvKXIP #Dream…,Ngkramki1,
992,,#nVisage Quick Looks #DCvKXIP #DC #ShreyasIyer Post Match Presentation  - One would have expected much elation from… ,ArunKrishnan_,"Bengaluru, Karnataka"
993,, IPL 2020 gets its first Super Over in the second game itself. Un...frikkin...believable. Et Tu Marcus. Brutal.... 😂😇 #IP…,AMANYAD986833,"New Delhi, India"
994,, Only Virat Kohli and Andre Russell have scored more runs in the last three overs of an IPL innings than Marcus Stoinis di…,bhaweysh,"Bhosari, Pune, Nepal"
995,,"When you've worked hard, pulled all-nighters and weekends and they still don't promote you – it might be time for a… ",Talent_500,"Bangalore, India"
996,," Spoke too soon!  pulled that one back and how! But in my defence of , that  run in pen…",Meet_randhawa_1,EARTHian
997,, Name a better bowler than Kagiso Rabada in Super Overs. We'll wait ⬇️#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli ht…,iPankajKhanna,"Gurgaon, India"
998,," 18.3 in Kings XI Punjab's chase was declared as a short run, but replays suggest it might have not been one 😯…",Meet_randhawa_1,EARTHian
999,, Marcus Stoinis' scarcely believable knock in numbers 🔥⬇️#DCvKXIP #Dream11IPL #IPL2020 #YehHaiNayiDilli …,Ngkramki1,
